section,vehicle_type,vehicle_subtype,country_code,unit,year,0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2005,1554926.0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2006,1493935.0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2007,1537180.9999999995
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2008,1545111.0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2009,1498604.0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2010,1519546.0000000005
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2011,1440010.9999999995
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2012,1427576.0
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2013,1424842.0000000005
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2014,1405606.9999999995
Passenger transport,Passenger cars,Gasoline engine,BG,N. vehicles,2015,1402372.0000000005
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2000,194462.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2001,196877.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2002,227363.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2003,331952.0000000001
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2004,428702.0000000001
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2005,424728.0000000001
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2006,516538.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2007,623553.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2008,707742.0000000003
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2009,769726.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2010,758419.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2011,949545.0000000003
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2012,982678.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2013,1001978.0
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2014,1001444.0000000003
Passenger transport,Passenger cars,Diesel oil engine,BG,N. vehicles,2015,1036781.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2000,250000.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2001,340585.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2002,398499.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2003,429110.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2004,453466.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2005,537808.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2006,565110.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2007,541466.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2008,511162.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2009,474837.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2010,505675.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2011,469799.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2012,500770.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2013,541779.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2014,596347.0
Passenger transport,Passenger cars,LPG engine,BG,N. vehicles,2015,639677.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2004,5700.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2005,20630.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2006,25861.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2007,36635.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2008,34225.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2009,48333.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2010,71212.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2011,64302.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2012,70532.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2013,76309.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2014,104862.0
Passenger transport,Passenger cars,Natural gas engine,BG,N. vehicles,2015,94493.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2013,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2014,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,BG,N. vehicles,2015,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2008,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2009,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2010,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2011,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2012,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2013,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2014,0.0
Passenger transport,Passenger cars,Battery electric vehicles,BG,N. vehicles,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Gasoline engine,BG,N. vehicles,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2000,12005.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2001,12566.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2002,14660.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2003,13848.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2004,13030.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2005,14017.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2006,13285.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2007,13683.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2008,12540.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2009,13124.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2010,13124.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2011,13366.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2012,13469.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2013,12638.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2014,12504.0
Passenger transport,"Motor coaches, buses and trolley buses",Diesel oil engine,BG,N. vehicles,2015,12812.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2008,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2009,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2010,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2011,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2012,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2013,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2014,0.0
Passenger transport,"Motor coaches, buses and trolley buses",LPG engine,BG,N. vehicles,2015,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2004,100.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2005,259.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2006,470.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2007,700.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2008,700.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2009,942.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2010,1283.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2011,1230.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2012,1261.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2013,2154.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2014,2284.0
Passenger transport,"Motor coaches, buses and trolley buses",Natural gas engine,BG,N. vehicles,2015,2341.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2000,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2001,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2002,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2003,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2004,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2005,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2006,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2007,0.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2008,9.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2009,25.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2010,50.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2011,55.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2012,59.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2013,467.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2014,615.0
Passenger transport,"Motor coaches, buses and trolley buses",Battery electric vehicles,BG,N. vehicles,2015,657.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2000,38366.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2001,38366.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2002,38364.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2003,38343.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2004,38135.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2005,36120.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2006,32617.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2007,28912.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2008,24665.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2009,21421.0
Freight transport,Light duty vehicles,Gasoline engine,BG,N. vehicles,2010,16463.0
