section,vehicle_type,vehicle_subtype,carrier,country_code,unit,year,0
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2006,0.0
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2007,0.0031464141437904367
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2008,0.01552772067700038
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2009,0.023430956305239
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2010,0.02481874350781046
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2011,0.026220112120185733
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2012,0.027654407727288603
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2013,0.024830246915689486
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2014,0.024780498795600212
Passenger transport,Powered 2-wheelers,Gasoline engine,biofuels,AT,twh,2015,0.02415345219031823
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2000,22.308688280847623
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2001,22.4565312741714
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2002,24.47229466705555
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2003,25.119997461215704
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2004,24.73076142108674
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2005,23.711797981927976
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2006,23.290223507603216
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2007,22.423523413882616
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2008,19.81952743679305
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2009,19.23500641688243
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2010,18.965406156430866
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2011,18.231399627072296
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2012,17.84371376150693
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2013,17.300897795423612
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2014,16.921583815278506
Passenger transport,Passenger cars,Gasoline engine,petrol,AT,twh,2015,17.079170564627642
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2000,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2001,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2002,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2003,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2004,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2005,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2006,0.0
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2007,0.1427344256702115
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2008,0.6068268941936914
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2009,0.866701080430367
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2010,0.881208984354774
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2011,0.8677857897094721
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2012,0.8611862884207995
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2013,0.7435155361871676
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2014,0.698206450952665
Passenger transport,Passenger cars,Gasoline engine,biofuels,AT,twh,2015,0.665058133709136
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2000,17.5987891342049
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2001,18.800474291559826
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2002,21.036506140328886
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2003,22.655032234230344
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2004,23.820639815510138
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2005,26.081278988643376
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2006,25.94806210541968
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2007,27.41415686045176
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2008,28.162400055231895
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2009,27.39326124743308
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2010,26.931243393119065
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2011,26.63537098939421
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2012,26.439579918951317
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2013,26.782096312764615
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2014,27.450327182879565
Passenger transport,Passenger cars,Diesel oil engine,diesel,AT,twh,2015,27.951175657383967
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2000,0.0720097268812707
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2001,0.07617207117026842
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2002,0.08029673580582167
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2003,0.08115131547767838
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2004,0.08130115069694506
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2005,0.224925864640189
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2006,1.2342848347775939
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2007,1.546662127971075
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2008,1.8266468991921199
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2009,2.3487665392575026
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2010,2.1094121863251343
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2011,2.184957592629676
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2012,2.118424999687862
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2013,2.081975754692514
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2014,2.6789732743824386
Passenger transport,Passenger cars,Diesel oil engine,biofuels,AT,twh,2015,2.9813336546782003
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2000,0.1916648722518268
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2001,0.20298369669024893
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2002,0.2629210414574078
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2003,0.31109115693860456
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2004,0.25660784429570876
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2005,0.24854178415481412
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2006,0.25787772084590344
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2007,0.2378969394386279
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2008,0.24658541501789472
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2009,0.21583437013367004
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2010,0.19418877529395104
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2011,0.19030163287076604
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2012,0.20261556732116612
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2013,0.19097876812720327
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2014,0.1664092898435229
Passenger transport,Passenger cars,LPG engine,lpg,AT,twh,2015,0.12201159693304066
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2006,0.0006868668435758641
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2007,0.002680441679650148
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2008,0.012394645867329907
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2009,0.014528248554441006
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2010,0.01871516782276137
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2011,0.02458882109528311
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2012,0.028815032248648693
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2013,0.033981027637442235
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2014,0.03950773835749017
Passenger transport,Passenger cars,Natural gas engine,natural_gas,AT,twh,2015,0.0455229354237832
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2000,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2001,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2002,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2003,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2004,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2005,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2006,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2007,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2008,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2009,0.0
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2010,4.122281766257192e-05
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2011,0.00020237783570144232
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2012,0.00016188245649570576
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2013,0.00031367105698937043
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2014,0.0019134088163744063
Passenger transport,Passenger cars,Natural gas engine,biogas,AT,twh,2015,0.0022004902823685147
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2013,0.0006878063156210749
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2014,0.0016218182790093208
Passenger transport,Passenger cars,Plug-in hybrid electric,petrol,AT,twh,2015,0.00451108744325167
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2013,2.9558852239864482e-05
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2014,6.691832141946693e-05
Passenger transport,Passenger cars,Plug-in hybrid electric,biofuels,AT,twh,2015,0.0001756604856573773
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2000,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2001,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2002,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2003,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2004,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2005,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2006,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2007,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2008,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2009,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2010,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2011,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2012,0.0
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2013,0.00037962896940076123
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2014,0.000890958577050405
Passenger transport,Passenger cars,Plug-in hybrid electric,electricity,AT,twh,2015,0.00248309056427931
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2000,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2001,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2002,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2003,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2004,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2005,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2006,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2007,0.0
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2008,1.0037925895928023e-05
Passenger transport,Passenger cars,Battery electric vehicles,electricity,AT,twh,2009,0.00020643150362532875
