source,product,data_type,sink_temp,source_temp,0
ground,TBW 176 HD Modul,Heating capacity,35,4,193.08
ground,TBW 176 HD Modul,Heating capacity,35,5,197.55
ground,TBW 176 HD Modul,Heating capacity,35,6,202.43
ground,TBW 176 HD Modul,Heating capacity,35,7,207.31
ground,TBW 176 HD Modul,Heating capacity,35,8,213.33
ground,TBW 176 HD Modul,Heating capacity,35,9,221.21
ground,TBW 176 HD Modul,Heating capacity,35,10,229.1
ground,TBW 176 HD Modul,Heating capacity,35,11,
ground,TBW 176 HD Modul,Heating capacity,35,12,
ground,TBW 176 HD Modul,Heating capacity,35,13,
ground,TBW 176 HD Modul,Heating capacity,35,14,
ground,TBW 176 HD Modul,Heating capacity,35,15,
ground,TBW 176 HD Modul,Heating capacity,35,16,
ground,TBW 176 HD Modul,Heating capacity,35,17,
ground,TBW 176 HD Modul,Heating capacity,35,18,
ground,TBW 176 HD Modul,Heating capacity,35,19,
ground,TBW 176 HD Modul,Heating capacity,35,20,
ground,TBW 176 HD Modul,Heating capacity,45,-20,
ground,TBW 176 HD Modul,Heating capacity,45,-19,
ground,TBW 176 HD Modul,Heating capacity,45,-18,
ground,TBW 176 HD Modul,Heating capacity,45,-17,
ground,TBW 176 HD Modul,Heating capacity,45,-16,
ground,TBW 176 HD Modul,Heating capacity,45,-15,
ground,TBW 176 HD Modul,Heating capacity,45,-14,
ground,TBW 176 HD Modul,Heating capacity,45,-13,
ground,TBW 176 HD Modul,Heating capacity,45,-12,
ground,TBW 176 HD Modul,Heating capacity,45,-11,
ground,TBW 176 HD Modul,Heating capacity,45,-10,
ground,TBW 176 HD Modul,Heating capacity,45,-9,
ground,TBW 176 HD Modul,Heating capacity,45,-8,
ground,TBW 176 HD Modul,Heating capacity,45,-7,
ground,TBW 176 HD Modul,Heating capacity,45,-6,
ground,TBW 176 HD Modul,Heating capacity,45,-5,161.55
ground,TBW 176 HD Modul,Heating capacity,45,-4,162.4
ground,TBW 176 HD Modul,Heating capacity,45,-3,163.25
ground,TBW 176 HD Modul,Heating capacity,45,-2,164.11
ground,TBW 176 HD Modul,Heating capacity,45,-1,164.96
ground,TBW 176 HD Modul,Heating capacity,45,0,165.82
ground,TBW 176 HD Modul,Heating capacity,45,1,170.05
ground,TBW 176 HD Modul,Heating capacity,45,2,174.28
ground,TBW 176 HD Modul,Heating capacity,45,3,178.51
ground,TBW 176 HD Modul,Heating capacity,45,4,182.74
ground,TBW 176 HD Modul,Heating capacity,45,5,185.48
ground,TBW 176 HD Modul,Heating capacity,45,6,190.17
ground,TBW 176 HD Modul,Heating capacity,45,7,194.87
ground,TBW 176 HD Modul,Heating capacity,45,8,199.9
ground,TBW 176 HD Modul,Heating capacity,45,9,207.11
ground,TBW 176 HD Modul,Heating capacity,45,10,214.32
ground,TBW 176 HD Modul,Heating capacity,45,11,
ground,TBW 176 HD Modul,Heating capacity,45,12,
ground,TBW 176 HD Modul,Heating capacity,45,13,
ground,TBW 176 HD Modul,Heating capacity,45,14,
ground,TBW 176 HD Modul,Heating capacity,45,15,
ground,TBW 176 HD Modul,Heating capacity,45,16,
ground,TBW 176 HD Modul,Heating capacity,45,17,
ground,TBW 176 HD Modul,Heating capacity,45,18,
ground,TBW 176 HD Modul,Heating capacity,45,19,
ground,TBW 176 HD Modul,Heating capacity,45,20,
ground,TBW 176 HD Modul,Heating capacity,55,-20,
ground,TBW 176 HD Modul,Heating capacity,55,-19,
ground,TBW 176 HD Modul,Heating capacity,55,-18,
ground,TBW 176 HD Modul,Heating capacity,55,-17,
ground,TBW 176 HD Modul,Heating capacity,55,-16,
ground,TBW 176 HD Modul,Heating capacity,55,-15,
ground,TBW 176 HD Modul,Heating capacity,55,-14,
ground,TBW 176 HD Modul,Heating capacity,55,-13,
ground,TBW 176 HD Modul,Heating capacity,55,-12,
ground,TBW 176 HD Modul,Heating capacity,55,-11,
ground,TBW 176 HD Modul,Heating capacity,55,-10,
ground,TBW 176 HD Modul,Heating capacity,55,-9,
ground,TBW 176 HD Modul,Heating capacity,55,-8,
ground,TBW 176 HD Modul,Heating capacity,55,-7,
ground,TBW 176 HD Modul,Heating capacity,55,-6,
ground,TBW 176 HD Modul,Heating capacity,55,-5,154.79
ground,TBW 176 HD Modul,Heating capacity,55,-4,157.55
ground,TBW 176 HD Modul,Heating capacity,55,-3,159.62
ground,TBW 176 HD Modul,Heating capacity,55,-2,162.34
ground,TBW 176 HD Modul,Heating capacity,55,-1,163.19
ground,TBW 176 HD Modul,Heating capacity,55,0,164.03
ground,TBW 176 HD Modul,Heating capacity,55,1,168.22
ground,TBW 176 HD Modul,Heating capacity,55,2,169.99
ground,TBW 176 HD Modul,Heating capacity,55,3,172.75
ground,TBW 176 HD Modul,Heating capacity,55,4,177.59
ground,TBW 176 HD Modul,Heating capacity,55,5,178.97
ground,TBW 176 HD Modul,Heating capacity,55,6,183.46
ground,TBW 176 HD Modul,Heating capacity,55,7,187.96
ground,TBW 176 HD Modul,Heating capacity,55,8,192.58
ground,TBW 176 HD Modul,Heating capacity,55,9,199.39
ground,TBW 176 HD Modul,Heating capacity,55,10,206.19
ground,TBW 176 HD Modul,Heating capacity,55,11,
ground,TBW 176 HD Modul,Heating capacity,55,12,
ground,TBW 176 HD Modul,Heating capacity,55,13,
ground,TBW 176 HD Modul,Heating capacity,55,14,
ground,TBW 176 HD Modul,Heating capacity,55,15,
ground,TBW 176 HD Modul,Heating capacity,55,16,
ground,TBW 176 HD Modul,Heating capacity,55,17,
ground,TBW 176 HD Modul,Heating capacity,55,18,
ground,TBW 176 HD Modul,Heating capacity,55,19,
ground,TBW 176 HD Modul,Heating capacity,55,20,
ground,TBW 176 HD Modul,Power input,35,-20,
ground,TBW 176 HD Modul,Power input,35,-19,
ground,TBW 176 HD Modul,Power input,35,-18,
ground,TBW 176 HD Modul,Power input,35,-17,
ground,TBW 176 HD Modul,Power input,35,-16,
ground,TBW 176 HD Modul,Power input,35,-15,
ground,TBW 176 HD Modul,Power input,35,-14,
ground,TBW 176 HD Modul,Power input,35,-13,
ground,TBW 176 HD Modul,Power input,35,-12,
ground,TBW 176 HD Modul,Power input,35,-11,
ground,TBW 176 HD Modul,Power input,35,-10,
ground,TBW 176 HD Modul,Power input,35,-9,
ground,TBW 176 HD Modul,Power input,35,-8,
ground,TBW 176 HD Modul,Power input,35,-7,
ground,TBW 176 HD Modul,Power input,35,-6,
ground,TBW 176 HD Modul,Power input,35,-5,39.32
ground,TBW 176 HD Modul,Power input,35,-4,38.87
ground,TBW 176 HD Modul,Power input,35,-3,38.44
ground,TBW 176 HD Modul,Power input,35,-2,38.03
ground,TBW 176 HD Modul,Power input,35,-1,37.63
ground,TBW 176 HD Modul,Power input,35,0,37.28
ground,TBW 176 HD Modul,Power input,35,1,37.4
ground,TBW 176 HD Modul,Power input,35,2,37.51
ground,TBW 176 HD Modul,Power input,35,3,37.62
ground,TBW 176 HD Modul,Power input,35,4,37.73
ground,TBW 176 HD Modul,Power input,35,5,37.83
ground,TBW 176 HD Modul,Power input,35,6,38.03
ground,TBW 176 HD Modul,Power input,35,7,38.22
ground,TBW 176 HD Modul,Power input,35,8,38.61
ground,TBW 176 HD Modul,Power input,35,9,39.31
ground,TBW 176 HD Modul,Power input,35,10,40.0
ground,TBW 176 HD Modul,Power input,35,11,
ground,TBW 176 HD Modul,Power input,35,12,
ground,TBW 176 HD Modul,Power input,35,13,
ground,TBW 176 HD Modul,Power input,35,14,
ground,TBW 176 HD Modul,Power input,35,15,
ground,TBW 176 HD Modul,Power input,35,16,
ground,TBW 176 HD Modul,Power input,35,17,
ground,TBW 176 HD Modul,Power input,35,18,
ground,TBW 176 HD Modul,Power input,35,19,
ground,TBW 176 HD Modul,Power input,35,20,
ground,TBW 176 HD Modul,Power input,45,-20,
ground,TBW 176 HD Modul,Power input,45,-19,
ground,TBW 176 HD Modul,Power input,45,-18,
ground,TBW 176 HD Modul,Power input,45,-17,
ground,TBW 176 HD Modul,Power input,45,-16,
ground,TBW 176 HD Modul,Power input,45,-15,
ground,TBW 176 HD Modul,Power input,45,-14,
ground,TBW 176 HD Modul,Power input,45,-13,
ground,TBW 176 HD Modul,Power input,45,-12,
ground,TBW 176 HD Modul,Power input,45,-11,
ground,TBW 176 HD Modul,Power input,45,-10,
ground,TBW 176 HD Modul,Power input,45,-9,
ground,TBW 176 HD Modul,Power input,45,-8,
ground,TBW 176 HD Modul,Power input,45,-7,
ground,TBW 176 HD Modul,Power input,45,-6,
ground,TBW 176 HD Modul,Power input,45,-5,49.49
ground,TBW 176 HD Modul,Power input,45,-4,48.46
ground,TBW 176 HD Modul,Power input,45,-3,47.49
ground,TBW 176 HD Modul,Power input,45,-2,46.56
ground,TBW 176 HD Modul,Power input,45,-1,45.67
ground,TBW 176 HD Modul,Power input,45,0,44.83
ground,TBW 176 HD Modul,Power input,45,1,44.91
ground,TBW 176 HD Modul,Power input,45,2,45.0
ground,TBW 176 HD Modul,Power input,45,3,45.08
ground,TBW 176 HD Modul,Power input,45,4,45.15
ground,TBW 176 HD Modul,Power input,45,5,44.86
ground,TBW 176 HD Modul,Power input,45,6,45.05
ground,TBW 176 HD Modul,Power input,45,7,45.23
ground,TBW 176 HD Modul,Power input,45,8,45.48
ground,TBW 176 HD Modul,Power input,45,9,46.2
ground,TBW 176 HD Modul,Power input,45,10,46.9
ground,TBW 176 HD Modul,Power input,45,11,
ground,TBW 176 HD Modul,Power input,45,12,
ground,TBW 176 HD Modul,Power input,45,13,
ground,TBW 176 HD Modul,Power input,45,14,
ground,TBW 176 HD Modul,Power input,45,15,
ground,TBW 176 HD Modul,Power input,45,16,
ground,TBW 176 HD Modul,Power input,45,17,
ground,TBW 176 HD Modul,Power input,45,18,
ground,TBW 176 HD Modul,Power input,45,19,
ground,TBW 176 HD Modul,Power input,45,20,
ground,TBW 176 HD Modul,Power input,55,-20,
ground,TBW 176 HD Modul,Power input,55,-19,
ground,TBW 176 HD Modul,Power input,55,-18,
ground,TBW 176 HD Modul,Power input,55,-17,
ground,TBW 176 HD Modul,Power input,55,-16,
ground,TBW 176 HD Modul,Power input,55,-15,
ground,TBW 176 HD Modul,Power input,55,-14,
ground,TBW 176 HD Modul,Power input,55,-13,
ground,TBW 176 HD Modul,Power input,55,-12,
ground,TBW 176 HD Modul,Power input,55,-11,
ground,TBW 176 HD Modul,Power input,55,-10,
ground,TBW 176 HD Modul,Power input,55,-9,
ground,TBW 176 HD Modul,Power input,55,-8,
ground,TBW 176 HD Modul,Power input,55,-7,
ground,TBW 176 HD Modul,Power input,55,-6,
ground,TBW 176 HD Modul,Power input,55,-5,61.13
ground,TBW 176 HD Modul,Power input,55,-4,61.12
ground,TBW 176 HD Modul,Power input,55,-3,60.87
ground,TBW 176 HD Modul,Power input,55,-2,60.88
ground,TBW 176 HD Modul,Power input,55,-1,60.21
ground,TBW 176 HD Modul,Power input,55,0,59.59
ground,TBW 176 HD Modul,Power input,55,1,59.55
ground,TBW 176 HD Modul,Power input,55,2,58.68
ground,TBW 176 HD Modul,Power input,55,3,58.18
ground,TBW 176 HD Modul,Power input,55,4,58.38
ground,TBW 176 HD Modul,Power input,55,5,57.45
ground,TBW 176 HD Modul,Power input,55,6,57.58
ground,TBW 176 HD Modul,Power input,55,7,57.69
ground,TBW 176 HD Modul,Power input,55,8,57.84
ground,TBW 176 HD Modul,Power input,55,9,58.62
ground,TBW 176 HD Modul,Power input,55,10,59.37
ground,TBW 176 HD Modul,Power input,55,11,
ground,TBW 176 HD Modul,Power input,55,12,
ground,TBW 176 HD Modul,Power input,55,13,
ground,TBW 176 HD Modul,Power input,55,14,
ground,TBW 176 HD Modul,Power input,55,15,
ground,TBW 176 HD Modul,Power input,55,16,
ground,TBW 176 HD Modul,Power input,55,17,
ground,TBW 176 HD Modul,Power input,55,18,
ground,TBW 176 HD Modul,Power input,55,19,
ground,TBW 176 HD Modul,Power input,55,20,
ground,TBW 176 HD Modul,COP,35,-20,
ground,TBW 176 HD Modul,COP,35,-19,
ground,TBW 176 HD Modul,COP,35,-18,
ground,TBW 176 HD Modul,COP,35,-17,
ground,TBW 176 HD Modul,COP,35,-16,
ground,TBW 176 HD Modul,COP,35,-15,
ground,TBW 176 HD Modul,COP,35,-14,
ground,TBW 176 HD Modul,COP,35,-13,
ground,TBW 176 HD Modul,COP,35,-12,
ground,TBW 176 HD Modul,COP,35,-11,
ground,TBW 176 HD Modul,COP,35,-10,
ground,TBW 176 HD Modul,COP,35,-9,
ground,TBW 176 HD Modul,COP,35,-8,
ground,TBW 176 HD Modul,COP,35,-7,
ground,TBW 176 HD Modul,COP,35,-6,
ground,TBW 176 HD Modul,COP,35,-5,4.15
ground,TBW 176 HD Modul,COP,35,-4,4.26
ground,TBW 176 HD Modul,COP,35,-3,4.37
ground,TBW 176 HD Modul,COP,35,-2,4.48
ground,TBW 176 HD Modul,COP,35,-1,4.59
ground,TBW 176 HD Modul,COP,35,0,4.7
ground,TBW 176 HD Modul,COP,35,1,4.8
ground,TBW 176 HD Modul,COP,35,2,4.91
ground,TBW 176 HD Modul,COP,35,3,5.01
ground,TBW 176 HD Modul,COP,35,4,5.12
ground,TBW 176 HD Modul,COP,35,5,5.22
ground,TBW 176 HD Modul,COP,35,6,5.32
ground,TBW 176 HD Modul,COP,35,7,5.42
ground,TBW 176 HD Modul,COP,35,8,5.53
ground,TBW 176 HD Modul,COP,35,9,5.63
ground,TBW 176 HD Modul,COP,35,10,5.73
ground,TBW 176 HD Modul,COP,35,11,
ground,TBW 176 HD Modul,COP,35,12,
ground,TBW 176 HD Modul,COP,35,13,
ground,TBW 176 HD Modul,COP,35,14,
ground,TBW 176 HD Modul,COP,35,15,
ground,TBW 176 HD Modul,COP,35,16,
ground,TBW 176 HD Modul,COP,35,17,
ground,TBW 176 HD Modul,COP,35,18,
ground,TBW 176 HD Modul,COP,35,19,
ground,TBW 176 HD Modul,COP,35,20,
ground,TBW 176 HD Modul,COP,45,-20,
ground,TBW 176 HD Modul,COP,45,-19,
ground,TBW 176 HD Modul,COP,45,-18,
ground,TBW 176 HD Modul,COP,45,-17,
ground,TBW 176 HD Modul,COP,45,-16,
ground,TBW 176 HD Modul,COP,45,-15,
ground,TBW 176 HD Modul,COP,45,-14,
ground,TBW 176 HD Modul,COP,45,-13,
ground,TBW 176 HD Modul,COP,45,-12,
ground,TBW 176 HD Modul,COP,45,-11,
ground,TBW 176 HD Modul,COP,45,-10,
ground,TBW 176 HD Modul,COP,45,-9,
ground,TBW 176 HD Modul,COP,45,-8,
ground,TBW 176 HD Modul,COP,45,-7,
ground,TBW 176 HD Modul,COP,45,-6,
ground,TBW 176 HD Modul,COP,45,-5,3.26
ground,TBW 176 HD Modul,COP,45,-4,3.35
ground,TBW 176 HD Modul,COP,45,-3,3.44
ground,TBW 176 HD Modul,COP,45,-2,3.53
ground,TBW 176 HD Modul,COP,45,-1,3.61
ground,TBW 176 HD Modul,COP,45,0,3.7
ground,TBW 176 HD Modul,COP,45,1,3.79
ground,TBW 176 HD Modul,COP,45,2,3.87
ground,TBW 176 HD Modul,COP,45,3,3.96
ground,TBW 176 HD Modul,COP,45,4,4.05
ground,TBW 176 HD Modul,COP,45,5,4.13
ground,TBW 176 HD Modul,COP,45,6,4.22
ground,TBW 176 HD Modul,COP,45,7,4.31
ground,TBW 176 HD Modul,COP,45,8,4.4
ground,TBW 176 HD Modul,COP,45,9,4.48
ground,TBW 176 HD Modul,COP,45,10,4.57
ground,TBW 176 HD Modul,COP,45,11,
ground,TBW 176 HD Modul,COP,45,12,
ground,TBW 176 HD Modul,COP,45,13,
ground,TBW 176 HD Modul,COP,45,14,
ground,TBW 176 HD Modul,COP,45,15,
ground,TBW 176 HD Modul,COP,45,16,
ground,TBW 176 HD Modul,COP,45,17,
ground,TBW 176 HD Modul,COP,45,18,
ground,TBW 176 HD Modul,COP,45,19,
ground,TBW 176 HD Modul,COP,45,20,
ground,TBW 176 HD Modul,COP,55,-20,
ground,TBW 176 HD Modul,COP,55,-19,
ground,TBW 176 HD Modul,COP,55,-18,
ground,TBW 176 HD Modul,COP,55,-17,
ground,TBW 176 HD Modul,COP,55,-16,
ground,TBW 176 HD Modul,COP,55,-15,
ground,TBW 176 HD Modul,COP,55,-14,
ground,TBW 176 HD Modul,COP,55,-13,
ground,TBW 176 HD Modul,COP,55,-12,
ground,TBW 176 HD Modul,COP,55,-11,
ground,TBW 176 HD Modul,COP,55,-10,
ground,TBW 176 HD Modul,COP,55,-9,
ground,TBW 176 HD Modul,COP,55,-8,
ground,TBW 176 HD Modul,COP,55,-7,
ground,TBW 176 HD Modul,COP,55,-6,
ground,TBW 176 HD Modul,COP,55,-5,2.53
ground,TBW 176 HD Modul,COP,55,-4,2.58
ground,TBW 176 HD Modul,COP,55,-3,2.62
ground,TBW 176 HD Modul,COP,55,-2,2.67
ground,TBW 176 HD Modul,COP,55,-1,2.71
ground,TBW 176 HD Modul,COP,55,0,2.75
ground,TBW 176 HD Modul,COP,55,1,2.82
ground,TBW 176 HD Modul,COP,55,2,2.9
ground,TBW 176 HD Modul,COP,55,3,2.97
ground,TBW 176 HD Modul,COP,55,4,3.04
ground,TBW 176 HD Modul,COP,55,5,3.12
ground,TBW 176 HD Modul,COP,55,6,3.19
ground,TBW 176 HD Modul,COP,55,7,3.26
ground,TBW 176 HD Modul,COP,55,8,3.33
ground,TBW 176 HD Modul,COP,55,9,3.4
ground,TBW 176 HD Modul,COP,55,10,3.47
ground,TBW 176 HD Modul,COP,55,11,
ground,TBW 176 HD Modul,COP,55,12,
ground,TBW 176 HD Modul,COP,55,13,
ground,TBW 176 HD Modul,COP,55,14,
ground,TBW 176 HD Modul,COP,55,15,
ground,TBW 176 HD Modul,COP,55,16,
ground,TBW 176 HD Modul,COP,55,17,
ground,TBW 176 HD Modul,COP,55,18,
ground,TBW 176 HD Modul,COP,55,19,
ground,TBW 176 HD Modul,COP,55,20,
ground,TBW 225 HD Modul,Heating capacity,35,-20,
ground,TBW 225 HD Modul,Heating capacity,35,-19,
ground,TBW 225 HD Modul,Heating capacity,35,-18,
ground,TBW 225 HD Modul,Heating capacity,35,-17,
ground,TBW 225 HD Modul,Heating capacity,35,-16,
ground,TBW 225 HD Modul,Heating capacity,35,-15,
ground,TBW 225 HD Modul,Heating capacity,35,-14,
ground,TBW 225 HD Modul,Heating capacity,35,-13,
ground,TBW 225 HD Modul,Heating capacity,35,-12,
ground,TBW 225 HD Modul,Heating capacity,35,-11,
ground,TBW 225 HD Modul,Heating capacity,35,-10,
ground,TBW 225 HD Modul,Heating capacity,35,-9,
ground,TBW 225 HD Modul,Heating capacity,35,-8,
ground,TBW 225 HD Modul,Heating capacity,35,-7,
ground,TBW 225 HD Modul,Heating capacity,35,-6,
ground,TBW 225 HD Modul,Heating capacity,35,-5,208.97
ground,TBW 225 HD Modul,Heating capacity,35,-4,212.08
ground,TBW 225 HD Modul,Heating capacity,35,-3,215.18
ground,TBW 225 HD Modul,Heating capacity,35,-2,218.29
ground,TBW 225 HD Modul,Heating capacity,35,-1,221.39
ground,TBW 225 HD Modul,Heating capacity,35,0,224.5
ground,TBW 225 HD Modul,Heating capacity,35,1,230.23
ground,TBW 225 HD Modul,Heating capacity,35,2,235.95
ground,TBW 225 HD Modul,Heating capacity,35,3,241.68
ground,TBW 225 HD Modul,Heating capacity,35,4,247.41
ground,TBW 225 HD Modul,Heating capacity,35,5,253.13
ground,TBW 225 HD Modul,Heating capacity,35,6,259.39
ground,TBW 225 HD Modul,Heating capacity,35,7,265.64
ground,TBW 225 HD Modul,Heating capacity,35,8,273.35
ground,TBW 225 HD Modul,Heating capacity,35,9,283.46
ground,TBW 225 HD Modul,Heating capacity,35,10,293.57
ground,TBW 225 HD Modul,Heating capacity,35,11,
ground,TBW 225 HD Modul,Heating capacity,35,12,
ground,TBW 225 HD Modul,Heating capacity,35,13,
ground,TBW 225 HD Modul,Heating capacity,35,14,
ground,TBW 225 HD Modul,Heating capacity,35,15,
ground,TBW 225 HD Modul,Heating capacity,35,16,
ground,TBW 225 HD Modul,Heating capacity,35,17,
ground,TBW 225 HD Modul,Heating capacity,35,18,
ground,TBW 225 HD Modul,Heating capacity,35,19,
ground,TBW 225 HD Modul,Heating capacity,35,20,
ground,TBW 225 HD Modul,Heating capacity,45,-20,
ground,TBW 225 HD Modul,Heating capacity,45,-19,
ground,TBW 225 HD Modul,Heating capacity,45,-18,
ground,TBW 225 HD Modul,Heating capacity,45,-17,
ground,TBW 225 HD Modul,Heating capacity,45,-16,
ground,TBW 225 HD Modul,Heating capacity,45,-15,
ground,TBW 225 HD Modul,Heating capacity,45,-14,
ground,TBW 225 HD Modul,Heating capacity,45,-13,
ground,TBW 225 HD Modul,Heating capacity,45,-12,
ground,TBW 225 HD Modul,Heating capacity,45,-11,
ground,TBW 225 HD Modul,Heating capacity,45,-10,
ground,TBW 225 HD Modul,Heating capacity,45,-9,
ground,TBW 225 HD Modul,Heating capacity,45,-8,
ground,TBW 225 HD Modul,Heating capacity,45,-7,
ground,TBW 225 HD Modul,Heating capacity,45,-6,
ground,TBW 225 HD Modul,Heating capacity,45,-5,207.0
ground,TBW 225 HD Modul,Heating capacity,45,-4,208.1
ground,TBW 225 HD Modul,Heating capacity,45,-3,209.19
ground,TBW 225 HD Modul,Heating capacity,45,-2,210.29
ground,TBW 225 HD Modul,Heating capacity,45,-1,211.38
ground,TBW 225 HD Modul,Heating capacity,45,0,212.48
ground,TBW 225 HD Modul,Heating capacity,45,1,217.9
ground,TBW 225 HD Modul,Heating capacity,45,2,223.32
ground,TBW 225 HD Modul,Heating capacity,45,3,228.74
ground,TBW 225 HD Modul,Heating capacity,45,4,234.16
ground,TBW 225 HD Modul,Heating capacity,45,5,237.68
ground,TBW 225 HD Modul,Heating capacity,45,6,243.69
ground,TBW 225 HD Modul,Heating capacity,45,7,249.7
ground,TBW 225 HD Modul,Heating capacity,45,8,256.15
ground,TBW 225 HD Modul,Heating capacity,45,9,265.39
ground,TBW 225 HD Modul,Heating capacity,45,10,274.62
ground,TBW 225 HD Modul,Heating capacity,45,11,
ground,TBW 225 HD Modul,Heating capacity,45,12,
ground,TBW 225 HD Modul,Heating capacity,45,13,
ground,TBW 225 HD Modul,Heating capacity,45,14,
ground,TBW 225 HD Modul,Heating capacity,45,15,
ground,TBW 225 HD Modul,Heating capacity,45,16,
ground,TBW 225 HD Modul,Heating capacity,45,17,
ground,TBW 225 HD Modul,Heating capacity,45,18,
ground,TBW 225 HD Modul,Heating capacity,45,19,
ground,TBW 225 HD Modul,Heating capacity,45,20,
ground,TBW 225 HD Modul,Heating capacity,55,-20,
ground,TBW 225 HD Modul,Heating capacity,55,-19,
ground,TBW 225 HD Modul,Heating capacity,55,-18,
ground,TBW 225 HD Modul,Heating capacity,55,-17,
ground,TBW 225 HD Modul,Heating capacity,55,-16,
ground,TBW 225 HD Modul,Heating capacity,55,-15,
ground,TBW 225 HD Modul,Heating capacity,55,-14,
ground,TBW 225 HD Modul,Heating capacity,55,-13,
ground,TBW 225 HD Modul,Heating capacity,55,-12,
ground,TBW 225 HD Modul,Heating capacity,55,-11,
ground,TBW 225 HD Modul,Heating capacity,55,-10,
ground,TBW 225 HD Modul,Heating capacity,55,-9,
ground,TBW 225 HD Modul,Heating capacity,55,-8,
ground,TBW 225 HD Modul,Heating capacity,55,-7,
ground,TBW 225 HD Modul,Heating capacity,55,-6,
ground,TBW 225 HD Modul,Heating capacity,55,-5,198.34
ground,TBW 225 HD Modul,Heating capacity,55,-4,201.89
ground,TBW 225 HD Modul,Heating capacity,55,-3,204.54
ground,TBW 225 HD Modul,Heating capacity,55,-2,208.03
ground,TBW 225 HD Modul,Heating capacity,55,-1,209.11
ground,TBW 225 HD Modul,Heating capacity,55,0,210.19
ground,TBW 225 HD Modul,Heating capacity,55,1,215.55
ground,TBW 225 HD Modul,Heating capacity,55,2,217.82
ground,TBW 225 HD Modul,Heating capacity,55,3,221.37
ground,TBW 225 HD Modul,Heating capacity,55,4,227.56
ground,TBW 225 HD Modul,Heating capacity,55,5,229.34
ground,TBW 225 HD Modul,Heating capacity,55,6,235.09
ground,TBW 225 HD Modul,Heating capacity,55,7,240.85
ground,TBW 225 HD Modul,Heating capacity,55,8,246.77
ground,TBW 225 HD Modul,Heating capacity,55,9,255.49
ground,TBW 225 HD Modul,Heating capacity,55,10,264.22
ground,TBW 225 HD Modul,Heating capacity,55,11,
ground,TBW 225 HD Modul,Heating capacity,55,12,
ground,TBW 225 HD Modul,Heating capacity,55,13,
ground,TBW 225 HD Modul,Heating capacity,55,14,
ground,TBW 225 HD Modul,Heating capacity,55,15,
ground,TBW 225 HD Modul,Heating capacity,55,16,
ground,TBW 225 HD Modul,Heating capacity,55,17,
ground,TBW 225 HD Modul,Heating capacity,55,18,
ground,TBW 225 HD Modul,Heating capacity,55,19,
ground,TBW 225 HD Modul,Heating capacity,55,20,
ground,TBW 225 HD Modul,Power input,35,-20,
ground,TBW 225 HD Modul,Power input,35,-19,
ground,TBW 225 HD Modul,Power input,35,-18,
ground,TBW 225 HD Modul,Power input,35,-17,
ground,TBW 225 HD Modul,Power input,35,-16,
ground,TBW 225 HD Modul,Power input,35,-15,
ground,TBW 225 HD Modul,Power input,35,-14,
ground,TBW 225 HD Modul,Power input,35,-13,
ground,TBW 225 HD Modul,Power input,35,-12,
ground,TBW 225 HD Modul,Power input,35,-11,
ground,TBW 225 HD Modul,Power input,35,-10,
ground,TBW 225 HD Modul,Power input,35,-9,
ground,TBW 225 HD Modul,Power input,35,-8,
ground,TBW 225 HD Modul,Power input,35,-7,
ground,TBW 225 HD Modul,Power input,35,-6,
ground,TBW 225 HD Modul,Power input,35,-5,51.49
ground,TBW 225 HD Modul,Power input,35,-4,50.89
ground,TBW 225 HD Modul,Power input,35,-3,50.32
ground,TBW 225 HD Modul,Power input,35,-2,49.78
ground,TBW 225 HD Modul,Power input,35,-1,49.27
ground,TBW 225 HD Modul,Power input,35,0,48.8
ground,TBW 225 HD Modul,Power input,35,1,48.96
ground,TBW 225 HD Modul,Power input,35,2,49.11
ground,TBW 225 HD Modul,Power input,35,3,49.26
ground,TBW 225 HD Modul,Power input,35,4,49.39
ground,TBW 225 HD Modul,Power input,35,5,49.53
ground,TBW 225 HD Modul,Power input,35,6,49.79
ground,TBW 225 HD Modul,Power input,35,7,50.03
ground,TBW 225 HD Modul,Power input,35,8,50.54
ground,TBW 225 HD Modul,Power input,35,9,51.47
ground,TBW 225 HD Modul,Power input,35,10,52.37
ground,TBW 225 HD Modul,Power input,35,11,
ground,TBW 225 HD Modul,Power input,35,12,
ground,TBW 225 HD Modul,Power input,35,13,
ground,TBW 225 HD Modul,Power input,35,14,
ground,TBW 225 HD Modul,Power input,35,15,
ground,TBW 225 HD Modul,Power input,35,16,
ground,TBW 225 HD Modul,Power input,35,17,
ground,TBW 225 HD Modul,Power input,35,18,
ground,TBW 225 HD Modul,Power input,35,19,
ground,TBW 225 HD Modul,Power input,35,20,
ground,TBW 225 HD Modul,Power input,45,-20,
ground,TBW 225 HD Modul,Power input,45,-19,
ground,TBW 225 HD Modul,Power input,45,-18,
ground,TBW 225 HD Modul,Power input,45,-17,
ground,TBW 225 HD Modul,Power input,45,-16,
ground,TBW 225 HD Modul,Power input,45,-15,
ground,TBW 225 HD Modul,Power input,45,-14,
ground,TBW 225 HD Modul,Power input,45,-13,
ground,TBW 225 HD Modul,Power input,45,-12,
ground,TBW 225 HD Modul,Power input,45,-11,
ground,TBW 225 HD Modul,Power input,45,-10,
ground,TBW 225 HD Modul,Power input,45,-9,
ground,TBW 225 HD Modul,Power input,45,-8,
ground,TBW 225 HD Modul,Power input,45,-7,
ground,TBW 225 HD Modul,Power input,45,-6,
